time,open,high,low,close,EMA,EMA,EMA,EMA,MA,MA,MA,MA,Basis,Upper,Lower,Volume,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,Histogram,MACD,Signal,%K,%D,OnBalanceVolume,Accumulation/Distribution,DI+,DI-,ADX,Aroon Up,Aroon Down
1999-03-24,49.25,50.5,48.5,50.46875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8447000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1597398,2680860.4751815125,74.62977968606276,8.035740245204288,NaN,NaN,NaN
1999-03-25,51.25,52.3125,50.91406,52.3125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8133800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6536402,10814660.475181513,75.89407583422954,7.606619884809261,NaN,NaN,NaN
1999-03-26,51.875,52.46875,51.53125,51.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8256204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1719802,6411351.675181513,74.21135376542466,7.390506647220799,NaN,NaN,NaN
1999-03-29,52.375,53.65625,52.0625,53.625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5113800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99.39393939393939,NaN,3393998,11324610.498710925,73.51342418883512,6.95764868103619,91.77966819339052,NaN,NaN
1999-03-30,53.5625,54,53.03125,53.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4940600,57.383966244725734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,86.36363636363636,NaN,-1546602,8615249.208388343,72.3322705956773,6.741552223321889,90.56171912413852,100,71.42857142857143
1999-03-31,54.125,54.1875,52.3125,52.46875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8256602,54.2997542997543,NaN,NaN,NaN,54.2997542997543,NaN,NaN,NaN,NaN,NaN,NaN,69.78021978021978,85.17926517926519,-9803204,1734747.5417216765,67.93433637481289,8.662390240676768,88.94613530642687,100,64.28571428571429
1999-04-01,54,54.0625,52.6875,53.5625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8715796,57.72542506228418,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,89.01098901098901,81.71828171828172,-1087408,4111782.814448949,64.35265686762084,8.205685910231061,87.53749464269781,92.85714285714286,57.142857142857146
1999-04-05,54.429685,55.578125,54.09375,55.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5697200,63.01436349677461,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.8962472406181,85.89581867727561,4609792,9209277.551291054,65.07897972331753,7.65593040909736,86.23877282590892,100,50
1999-04-06,55.4375,56.21875,54.96875,55.609375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7522400,63.293548893451515,NaN,NaN,NaN,NaN,NaN,63.293548893451515,NaN,NaN,NaN,NaN,92.10526315789474,93.33749980316729,12132192,9397337.551291054,64.48670976974319,7.328040887333222,84.98296966174296,100,42.857142857142854
1999-04-07,56.125,56.25,53.84375,55.03125,NaN,NaN,NaN,52.21015625,NaN,NaN,NaN,52.21015625,52.21015625,55.71920530821653,48.701107191783464,11923602,60.68597685471815,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84.2741935483871,91.7585679823,208590,9242485.57726508,59.22807958814992,10.543006858186576,83.02620006273001,100,35.714285714285715
1999-04-08,54.9375,55.734375,53.8125,55.46875,NaN,NaN,NaN,52.52049851190476,NaN,NaN,NaN,52.43046875,52.43046875,56.169390863954284,48.69154663604572,7952400,61.96307211136767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,89.91935483870968,88.76627051499717,8160990,14996661.187021177,55.346056059271795,9.958554896397159,81.04622496247104,92.85714285714286,28.571428571428573
1999-04-09,55.375,55.9375,55.21875,55.8125,NaN,NaN,NaN,52.834022463151925,NaN,NaN,NaN,52.65546875,52.65546875,56.63223814540367,48.678699354596326,4946800,62.98061867544612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,94.35483870967742,89.51612903225806,13107790,18222835.100064658,54.64945516329646,9.7024319317289,79.08693851715141,85.71428571428571,21.428571428571427
1999-04-12,54.5,55.8125,54.4375,55.4375,NaN,NaN,NaN,53.0819727047565,NaN,NaN,NaN,52.92421875,52.92421875,56.89020296097697,48.95823453902303,10934000,61.06155252365399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,89.51612903225806,91.26344086021506,2173790,23192835.100064658,51.8995043100625,12.073288076842466,76.89229970881824,78.57142857142857,14.285714285714286
1999-04-13,55.78125,55.90625,54.25,54.6875,NaN,NaN,NaN,53.23488006620826,NaN,NaN,NaN,53.08359375,53.08359375,57.06399342126033,49.10319407873967,9962204,57.300933008040886,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,79.83870967741936,87.90322580645163,-7788414,18493682.269875977,48.719348185766584,12.027176392252906,75.35486244439015,71.42857142857143,7.142857142857143
1999-04-14,55.375,55.4375,52.50781,52.8125,NaN,NaN,NaN,53.194653393236045,NaN,NaN,NaN,53.12734375,53.12734375,57.07549742994568,49.179190070054325,21253796,49.15108749332411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.5783610760241,68.31106659523384,-29042210,1660708.3385863304,43.62696900869679,16.985782317365246,72.74019690792242,64.28571428571429,0
1999-04-15,53,53.617185,51.125,53.53125,NaN,NaN,NaN,53.22671021292785,NaN,NaN,NaN,53.22578125,53.22578125,57.110628553848535,49.34093394615146,17650602,51.971103421056405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2493751697163162,NaN,46.951219512195124,54.12276342187954,-11391608,18094061.632836167,39.814520021056325,20.35020443241942,69.20955436381668,57.142857142857146,0
1999-04-16,53.40625,53.40625,51.6875,51.96875,NaN,NaN,NaN,53.10690447836329,NaN,NaN,NaN,53.19609375,53.19609375,57.109730203858206,49.2824572961418,17274000,45.99878317846696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9934514092208389,NaN,16.463414634146343,32.99766507412186,-28665608,6473370.7237452585,37.22293169881195,19.025578337857635,65.67136016846489,50,92.85714285714286
1999-04-19,52.3125,52.75,49.00781,49.53125,NaN,NaN,NaN,52.76636595661441,NaN,NaN,NaN,53.11171875,53.11171875,57.25808004777893,48.96535745222107,19460602,38.55532432642841,56.098964970678075,NaN,NaN,38.55532432642841,NaN,NaN,NaN,NaN,0.5871755124312656,NaN,7.227647990455936,23.54742737893247,-48126210,-7543115.658993185,32.586622764876935,25.574933334194743,60.62477710811809,42.857142857142854,100
1999-04-20,49.3125,51.0625,48.84375,50.65625,NaN,NaN,NaN,52.56540253217494,NaN,NaN,NaN,53.11484375,53.11484375,57.25369684964846,48.975990650351534,17413602,43.12945356594589,55.08078549362237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.35192031679919467,NaN,24.47257383966245,16.05454548808824,-30712608,3493674.3410068154,30.185945421529908,24.235551022968487,55.48086220650203,35.714285714285715,100
1999-04-21,51.125,53.1875,50.4375,53.15625,NaN,NaN,NaN,52.62167371958685,NaN,NaN,NaN,53.33203125,53.33203125,56.97067576227644,49.69338673772356,10940398,51.72911924046798,54.897168703673344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.36302327957407954,NaN,58.22784810126582,29.9760233104614,-19772210,14185426.931915907,34.401629449384515,22.065739850129003,51.51402100756679,28.571428571428573,92.85714285714286
1999-04-22,53.65625,54.75,53.304685,54.59375,NaN,NaN,NaN,52.80949050819763,NaN,NaN,NaN,53.53828125,53.53828125,56.965858904002786,50.11070359599721,13630602,55.862056295826164,54.764070934640635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4822575292743565,NaN,77.63713080168776,53.445850914205344,-6141608,24868876.840503313,37.7693897071661,20.89800037224896,48.0408687820255,21.428571428571427,85.71428571428571
1999-04-23,54.3125,55.71875,53.75,55.3125,NaN,NaN,NaN,53.04787236455976,NaN,NaN,NaN,53.68828125,53.68828125,57.150556668596586,50.22600583140342,7064400,57.80726384117703,54.39213524495509,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6275150465121797,NaN,87.34177215189874,74.40225035161744,922792,29017810.173836645,38.52161227640568,19.523513776129978,44.7395455780872,14.285714285714286,78.57142857142857
1999-04-26,55.6875,57,55.50781,56.585935,NaN,NaN,NaN,53.384830710792166,NaN,NaN,NaN,53.930078,53.930078,57.4911706709557,50.36898532904431,5421000,61.07999509042945,54.23402425902494,NaN,NaN,NaN,NaN,61.07999509042945,NaN,NaN,0.8357541834191693,NaN,94.92334099616858,86.63408131658502,6343792,31430283.96068684,40.66251989618596,18.406048026060322,41.74577570503804,100,71.42857142857143
1999-04-27,57,57.28125,55.00781,55.71875,NaN,NaN,NaN,53.60710873833577,NaN,NaN,NaN,54.034765500000006,54.034765500000006,57.676028757168716,50.393502242831296,16482796,57.79250945059738,54.027348015873464,NaN,NaN,NaN,NaN,NaN,NaN,0.2079058073720993,0.9202030891620367,0.7122972817899375,81.48148148148148,87.91553154318292,-10139004,25256340.614145923,37.54471159399085,18.681086309253182,39.15802402784912,100,64.28571428571429
1999-04-28,55.25,55.4375,53.57031,53.8125,NaN,NaN,NaN,53.62666981087522,NaN,NaN,NaN,54.0628905,54.0628905,57.68812746577326,50.43765353422674,7676800,51.26111780841015,53.26292270851935,NaN,NaN,NaN,NaN,NaN,NaN,0.08921384640512364,0.823814589796342,0.7346007433912184,58.888888888888886,78.43123712217964,-17815804,19571029.634545565,34.82704507282328,22.172055245428,35.77951454436281,92.85714285714286,57.142857142857146
1999-04-29,53.5625,53.875,52.25,53.375,NaN,NaN,NaN,53.602701257458534,NaN,NaN,NaN,54.108203,54.108203,57.674785684956625,50.54162031504338,19148204,49.86815238798674,52.326317973700824,NaN,NaN,NaN,NaN,NaN,NaN,-0.024474155205819526,0.704008049383944,0.7284822045897635,53.7037037037037,64.69135802469135,-36964008,26935723.480699413,32.88795037271869,25.461379131645206,31.699663050271347,85.71428571428571,50
1999-04-30,54.125,54.40625,51.8125,53.71875,NaN,NaN,NaN,53.613753518652956,NaN,NaN,NaN,54.1160155,54.1160155,57.67846469725274,50.553566302747264,15295204,50.99494116066526,51.60727430491591,NaN,NaN,NaN,NaN,NaN,NaN,-0.07915272772236515,0.6295412949368071,0.7086940226591723,57.77777777777778,56.79012345679012,-21668804,34122626.56503676,31.804322613863796,23.23740631152714,28.36462547966865,78.57142857142857,42.857142857142854
1999-05-03,53.5625,53.78125,52.53906,53.4375,NaN,NaN,NaN,53.596967469257436,NaN,NaN,NaN,54.012890500000005,54.012890500000005,57.52821399265427,50.49756700734574,11109796,50.00462585792131,51.0861095084788,NaN,NaN,NaN,NaN,NaN,NaN,-0.13368462697039152,0.5415882389461828,0.6752728659165743,54.44444444444444,55.30864197530864,-32778600,39083617.028041616,30.433310335641096,22.235694382178707,25.161933366120984,71.42857142857143,35.714285714285715
1999-05-04,53.53125,54.375,52.28125,52.59375,NaN,NaN,NaN,53.501422948375776,NaN,NaN,NaN,53.86210925,53.86210925,57.34917086640456,50.37504763359544,15428398,47.052498927859226,50.93621032523131,NaN,NaN,NaN,NaN,NaN,NaN,-0.22085868357792626,0.39919951144416643,0.6200581950220927,44.44444444444444,52.22222222222222,-48206998,28260710.96834012,30.282720006552587,20.6220476629757,23.377992404741523,64.28571428571429,28.571428571428573
1999-05-05,52.625,54.1875,51.03125,54.1875,NaN,NaN,NaN,53.56676361995903,NaN,NaN,NaN,53.819921750000006,53.819921750000006,57.26959961689568,50.37024388310433,12642602,52.729350149905414,50.99037080586338,NaN,NaN,NaN,NaN,NaN,NaN,-0.1678634667685086,0.4102288615614569,0.5780923283299655,63.333333333333336,54.074074074074076,-35564396,40903312.96834012,27.09107055876036,22.62264771737684,21.709178268893112,57.142857142857146,21.428571428571427
1999-05-06,53.6875,54.15625,51.71875,52.21875,NaN,NaN,NaN,53.438381370439124,NaN,NaN,NaN,53.657421750000005,53.657421750000005,57.08724327018873,50.22760022981128,15173398,46.14727067753917,51.000977055797115,NaN,NaN,46.14727067753917,NaN,NaN,NaN,-0.25675879430139603,0.2571438354532205,0.5139026297546165,40,49.25925925925926,-50737794,31954898.763211913,24.882063522638635,20.77799606822934,20.0403641330447,50,14.285714285714286
1999-05-07,52.6875,53.125,51.5625,52.96875,NaN,NaN,NaN,53.393654573254445,NaN,NaN,NaN,53.515234250000006,53.515234250000006,56.8089840618178,50.22148443818221,16430398,48.77078695351668,51.73065295773199,NaN,NaN,NaN,NaN,NaN,NaN,-0.25583884745611146,0.1941040704344772,0.44994291789058866,48.888888888888886,50.74074074074073,-34307396,45099217.16321191,23.571992551944838,20.21052143902938,19.727658210256056,42.857142857142854,7.142857142857143
1999-05-10,53.3125,53.859375,52.6875,53.5,NaN,NaN,NaN,53.40378270913497,NaN,NaN,NaN,53.41835925,53.41835925,56.59204386793265,50.24467463206735,10604204,50.60635090162046,52.26471705313731,NaN,NaN,NaN,NaN,NaN,NaN,-0.21204965725125374,0.18488084632652146,0.3969305035777752,44.74885844748859,44.545915778792484,-23703192,49199509.37654524,25.16671491564723,19.38610810778307,19.87343119640439,35.714285714285715,0
1999-05-11,53.9375,54.625,53.625,54.34375,NaN,NaN,NaN,53.49330340350307,NaN,NaN,NaN,53.40117175,53.40117175,56.55080956613889,50.25153393386112,8800796,53.45862074549491,52.388252874924945,NaN,NaN,NaN,NaN,NaN,NaN,-0.12326003352748455,0.24285546166841954,0.3661154951959041,53,48.87924911212582,-14902396,53049857.62654524,26.902229796226635,18.601641132327646,19.615963363516375,28.571428571428573,0
1999-05-12,54.59375,55.65625,53,55.46875,NaN,NaN,NaN,53.681441174598014,NaN,NaN,NaN,53.53398425,53.53398425,56.7951697415585,50.2727987584415,12507398,57.022205127398024,52.471120648608654,NaN,NaN,NaN,NaN,57.022205127398024,NaN,0.007310143827239157,0.37525317497995303,0.3679430311527139,71,56.24961948249619,-2394998,63791505.320662886,28.0144106906784,16.8662271640504,19.33610141305363,21.428571428571427,64.28571428571429
1999-05-13,55.90625,56,54.1875,54.4375,NaN,NaN,NaN,53.75344677701725,NaN,NaN,NaN,53.579296750000005,53.579296750000005,56.864168827661835,50.294424672338174,9864000,53.01499046697069,52.12881540759391,NaN,NaN,NaN,NaN,NaN,NaN,0.019599359416786477,0.39244223042369697,0.3728428710069105,54.5,59.5,-12258998,56648608.76893875,27.43385517086197,15.784130073015948,18.92366260288076,14.285714285714286,57.142857142857146
1999-05-14,53.375,54,53,53.40625,NaN,NaN,NaN,53.72038041730132,NaN,NaN,NaN,53.65117175,53.65117175,56.853817121072346,50.44852637892766,12205398,49.28507727257432,51.28632127774712,NaN,NaN,NaN,NaN,NaN,NaN,-0.042936532237889236,0.31917220570954896,0.3621087379474382,38,54.5,-24464396,54360096.64393875,26.00863996121541,19.255730642759975,17.297932192770837,7.142857142857143,50
1999-05-17,52.9375,54.53125,52.41406,54.367185,NaN,NaN,NaN,53.78198085374881,NaN,NaN,NaN,53.892968499999995,53.892968499999995,56.487358341412346,51.298578658587644,9906796,52.62951131781659,50.91753569683421,NaN,NaN,NaN,NaN,NaN,NaN,-0.02185866309909612,0.334785409073568,0.35664407217266414,67.1383144654088,53.2127714884696,-14557600,62731500.463038586,24.02866409291005,19.896697153820725,15.57343376976298,0,42.857142857142854
1999-05-18,54.3125,54.625,53.5,54.125,NaN,NaN,NaN,53.81464934386798,NaN,NaN,NaN,54.06640599999999,54.06640599999999,56.19385394938658,51.93895805061341,9267796,51.704068690033274,50.949175045521564,NaN,NaN,NaN,NaN,NaN,NaN,-0.026208732670022994,0.3238831563351354,0.3500918890051584,62.264150943396224,55.80082180293501,-23825396,63761255.5741497,23.373467924676596,19.066116394779982,14.712525598032332,78.57142857142857,35.714285714285715
1999-05-19,54.34375,54.90625,53.5,54.875,NaN,NaN,53.2062499,53.915635120642456,NaN,NaN,53.2062499,54.15234349999999,54.15234349999999,56.26458918273287,52.04009781726712,7985600,54.37941331880877,51.27140796915172,NaN,NaN,NaN,NaN,NaN,NaN,0.017110160010058384,0.37147958901773137,0.354369429007673,77.35849056603773,68.92031865828092,-15839796,71391940.01859415,23.19398292328024,18.051705704016356,14.693929518831927,71.42857142857143,28.571428571428573
1999-05-20,54.992185,54.992185,53.28125,53.367185,NaN,NaN,53.21256108039216,53.86340177581936,NaN,NaN,53.2523436,54.09101525,54.09101525,56.21959788678111,51.96243261321889,5997200,48.55592868994544,51.09719279267173,NaN,NaN,NaN,NaN,NaN,NaN,-0.056091289355729324,0.28425531731301135,0.34034660666874067,47.012528301886775,62.211723270440245,-21836996,65997181.82029906,21.68245657712304,17.70850679972349,14.30279224557088,64.28571428571429,21.428571428571427
1999-05-21,53.53125,53.6875,52.59375,52.875,NaN,NaN,53.19932339096502,53.769268273360375,NaN,NaN,53.2835936,53.969140249999995,53.969140249999995,56.08309001237809,51.8551904876219,10471602,46.794331296839616,50.86788603830875,NaN,NaN,NaN,NaN,NaN,NaN,-0.13354511350862758,0.17341521478295618,0.30696032829158376,37.106918238993714,53.82597903563941,-32308598,60910975.13458477,20.751439072054225,19.647132635312087,13.386301230465927,57.142857142857146,14.285714285714286
1999-05-24,52.96875,53.0625,51.1875,51.53125,NaN,NaN,53.13390874818208,53.55612367589748,NaN,NaN,53.312968600000005,53.71640599999999,53.71640599999999,55.72449564313082,51.70831635686916,9569796,42.28393616969149,50.52727441272534,NaN,NaN,NaN,NaN,NaN,NaN,-0.26364449890923214,-0.022595295344956412,0.24104920356427573,10.062893081761006,31.394113207547164,-41878394,54850104.33458477,19.22726437144233,23.712751397974195,12.776873000297565,50,7.142857142857143
1999-05-25,51.46875,52.21875,49.625,49.84375,NaN,NaN,53.00488291492004,53.20256427819296,NaN,NaN,53.27984360000001,53.422656,53.422656,55.848534060588534,50.99677793941147,17771204,37.40762444322183,49.43286543367651,NaN,NaN,37.40762444322183,NaN,NaN,NaN,-0.44125750021865623,-0.3105226717090446,0.13073482850961166,3.4313725490196076,16.867061289924774,-59649598,40076452.81651248,17.330910298211705,27.315470076165333,13.732254392977513,42.857142857142854,100
1999-05-26,50.5,51.4375,48.9375,51.234375,NaN,NaN,52.935451231982,53.01511768026982,NaN,NaN,53.265781100000005,53.29374975,53.29374975,55.89100525491562,50.69649424508439,26772000,43.21889173825772,49.22369550944212,NaN,NaN,NaN,NaN,NaN,NaN,-0.4418958869288603,-0.42163503015146375,0.020260856777396558,32.52212389380531,15.338796508195307,-32877598,62498002.81651248,15.721413558955078,27.33260710506899,15.016581918462828,35.714285714285715,100
1999-05-27,51.03125,51.929685,50.375,51.1875,NaN,NaN,52.866904124845455,52.84105885357745,NaN,NaN,53.258281100000005,53.18437475,53.18437475,55.93824872615866,50.430500773841345,23334796,43.07372144845982,48.816762259080924,NaN,NaN,NaN,NaN,NaN,NaN,-0.4223072701153047,-0.5076232308667343,-0.08531596075142962,31.858407079646017,22.603967840823643,-56212394,63553384.569562145,16.654564262386586,25.732192168765245,15.997905661569103,28.571428571428573,92.85714285714286
1999-05-28,51.5,52.3125,50.84375,52.03125,NaN,NaN,52.83413337485152,52.763934200855786,NaN,NaN,53.2476561,53.099999750000016,53.099999750000016,55.88642636312129,50.313573136878745,12969796,46.553717935491555,48.52728847578601,NaN,NaN,NaN,NaN,NaN,NaN,-0.33326749648707077,-0.5019003313602681,-0.16863283487319733,43.80530973451327,36.06194690265486,-43242598,71556024.65466852,17.18358759460322,24.28546035338737,16.294405169582614,21.428571428571427,85.71428571428571
1999-06-01,51.9375,52.1875,50.59375,50.875,NaN,NaN,52.75730461505342,52.58403570553619,NaN,NaN,53.24078110000001,52.97187475000002,52.97187475000002,55.915656790429814,50.028092709570224,6960200,42.70132964874751,47.75891054030405,NaN,NaN,NaN,NaN,NaN,NaN,-0.33224043892249394,-0.5839333835263147,-0.2516929446038208,27.43362831858407,34.365781710914455,-50202798,67052365.83113911,16.124219361948786,23.75532051738217,16.358253672016918,14.285714285714286,78.57142857142857
1999-06-02,50.84375,52,49.57031,51.734375,NaN,NaN,52.71718972818858,52.503115638342265,NaN,NaN,53.26359360000001,52.92890600000002,52.92890600000002,55.918245878399745,49.93956612160029,11996602,46.26077811599401,46.99023718234662,NaN,NaN,NaN,NaN,NaN,NaN,-0.25704216495351234,-0.5729956507957112,-0.3159534858421989,39.60176991150443,36.94690265486725,-38206196,76425919.28893825,14.642197169478887,25.44347611937251,16.508671999122257,7.142857142857143,71.42857142857143
1999-06-03,52.125,52.125,50.6875,51,NaN,NaN,52.64984895453412,52.35996176802396,NaN,NaN,53.3073436,52.769531000000015,52.769531000000015,55.81286391739388,49.72619808260615,11147796,43.75912741159178,46.329104106962404,NaN,NaN,NaN,NaN,NaN,NaN,-0.2404203778793899,-0.6164789581914363,-0.37605858031204636,34.06453019438666,33.69997614149172,-49353992,70124991.1150252,14.313219824841141,24.035881084214026,16.394193559346657,0,64.28571428571429
1999-06-04,51.375,52.742185,51.375,52.5625,NaN,NaN,52.646423505336706,52.379251123450246,NaN,NaN,53.3492186,52.78671850000002,52.78671850000002,55.82128503090096,49.75215196909908,12987204,49.95955609190334,46.37728116548591,NaN,NaN,NaN,NaN,NaN,NaN,-0.1142553762660452,-0.5188778006446029,-0.40462242437855767,59.87099246286141,44.51243085625083,-36366788,79698457.03167878,15.735017873094892,22.417226222022865,16.579605659679938,28.571428571428573,57.142857142857146
1999-06-07,52.929685,53.992185,52.8125,53.65625,NaN,NaN,52.68602454434311,52.50087006407403,NaN,NaN,53.376093600000004,52.8210935,52.8210935,55.87861821461384,49.76356878538617,11491796,53.79928926808288,46.46083673336208,NaN,NaN,NaN,NaN,53.79928926808288,NaN,0.044301293352883964,-0.3492458076874527,-0.3935471010403367,77.93551605079374,57.29034623601393,-24874992,84645291.47116052,19.762354237950923,21.158011391750474,16.1513110423608,21.428571428571427,50
1999-06-08,53.78125,54.03125,52.03906,52.3125,NaN,NaN,52.671376522996326,52.48293005797174,NaN,NaN,53.3873436,52.76171850000001,52.76171850000001,55.81030940080521,49.713127599194806,8134800,48.8408168068035,46.2563187417028,NaN,NaN,NaN,NaN,NaN,NaN,0.05919210315858253,-0.31955697209210854,-0.37874907525069107,55.74195849990545,64.51615567118687,-33009792,78743591.43853311,18.226022716766266,22.531340185990675,16.180876402957583,14.285714285714286,42.857142857142854
1999-06-09,52.5,53.335935,52.46875,53.1875,NaN,NaN,52.691616659349414,52.55003195721253,NaN,NaN,53.3785936,52.703906,52.703906,55.67311979890359,49.734692201096415,8384398,51.9465906788525,46.082545695991634,NaN,NaN,NaN,NaN,NaN,NaN,0.12471586526666772,-0.2228542436673564,-0.3475701089340241,70.1935773702513,67.9570173069835,-24625394,84257695.05583508,17.474461675004246,21.602246781158023,16.044866256827618,7.142857142857143,35.714285714285715
1999-06-10,52.625,52.9375,51.94531,52.578125,NaN,NaN,52.68716600604159,52.55270748509705,NaN,NaN,53.36515610000001,52.55937475,52.55937475,55.24395388979462,49.87479561020539,9392398,49.68440829768866,46.163151382259,NaN,NaN,NaN,NaN,NaN,NaN,0.12352691965829937,-0.19316145936114992,-0.3166883790194493,71.47239263803681,65.80264283606452,-34017792,86846168.34131469,16.58076652030622,22.652529963819802,16.429692421214742,0,28.571428571428573
1999-06-11,52.9375,52.992185,51.3125,51.78125,NaN,NaN,52.65163988815761,52.47923534365924,NaN,NaN,53.351406100000005,52.42656225,52.42656225,54.9862562261561,49.866868273843906,16567602,46.81342145557229,46.164514965025624,NaN,NaN,NaN,NaN,NaN,NaN,0.06833871298395844,-0.23126498778950122,-0.29960370077345966,55.828220858895705,65.83139695572794,-50585394,79525613.77878064,15.431506196128773,23.693733576344496,17.742825009859228,78.57142857142857,21.428571428571427
1999-06-14,51.96875,51.96875,50.6875,50.804685,NaN,NaN,52.57921028470045,52.319754358548835,NaN,NaN,53.2962498,52.296484,52.296484,54.907708117611165,49.685259882388834,14136796,43.496316617444386,46.251113568436544,NaN,NaN,43.496316617444386,NaN,NaN,NaN,-0.02942528116072396,-0.3363853022243646,-0.3069600210636406,36.65639263803679,54.6523353783231,-64722190,67974761.87908891,14.600195806867905,25.045181656522548,18.878546439386643,71.42857142857143,14.285714285714286
1999-06-15,50.929685,51.867185,50.78125,51.5625,NaN,NaN,52.53933929314357,52.2476348958299,NaN,NaN,53.2174998,52.15624974999999,52.15624974999999,54.60370042142829,49.708799078571694,9147796,46.65515905738429,46.91165175516243,NaN,NaN,NaN,NaN,NaN,NaN,-0.0379988580013767,-0.35445859356536147,-0.31645973556398477,51.533742331288344,48.00611860940695,-55574394,71989292.58372593,13.915934620536413,23.871399747096483,19.163002734519605,64.28571428571429,7.142857142857143
1999-06-16,52.84375,54.210935,52.78125,54.210935,NaN,NaN,52.60489206596147,52.434615858131814,NaN,NaN,53.189530999999995,52.16054649999999,52.16054649999999,54.62206873771684,49.69902426228314,15060204,55.92821094434292,47.81946026988281,NaN,NaN,NaN,NaN,NaN,NaN,0.13052139053447992,-0.15330799739588485,-0.2838293879303648,100,62.730044989775045,-40514190,87049496.58372593,22.090006355239954,21.255051454045567,17.374245805964886,100,0
1999-06-17,53.5,55.0625,53.5,54.8125,NaN,NaN,52.69146492611985,52.66108101450021,NaN,NaN,53.185156,52.157421499999984,52.157421499999984,54.60527210344291,49.70957089655706,16278204,57.725772894801274,48.86603537319291,NaN,NaN,NaN,NaN,NaN,NaN,0.2702825618548024,0.05402381438813819,-0.21625874746666418,95.44808173060291,82.32727468729708,-24235986,98118675.30372593,24.1999856353714,19.871296268626548,16.546090748422134,100,21.428571428571427
1999-06-18,54.3125,55.21875,54.21875,55.0625,NaN,NaN,52.78444669372299,52.88978758454781,NaN,NaN,53.177031,52.242187249999986,52.242187249999986,54.95482845744502,49.529546042554955,5392800,58.483625483956814,49.718171626654716,NaN,NaN,NaN,NaN,NaN,NaN,0.36163950357626773,0.23579063200367045,-0.12584887157259725,97.2337494954359,97.56061040867961,-18843186,101826225.30372593,23.831744199814935,19.017949688762574,16.125263638703515,100,14.285714285714286
1999-06-21,55.4375,56.742185,55.34375,56.710935,NaN,NaN,52.93842662730248,53.253706386019445,NaN,NaN,53.1949997,52.433983999999974,52.433983999999974,55.76941939023076,49.09854860976919,10565204,63.171821903755664,51.18034964486958,NaN,NaN,NaN,NaN,63.171821903755664,NaN,0.5062891352057566,0.5070125474345986,0.0007234122288419242,99.56427015250544,97.41536712618142,-8277982,111919240.57132149,28.651517082324823,17.64711379564626,16.456187452617044,100,7.142857142857143
1999-06-22,56.375,57.09375,55,55,NaN,NaN,53.01927264191807,53.4200200635414,NaN,NaN,53.1862497,52.60742149999997,52.60742149999997,56.09435552063772,49.120487479362225,10862796,56.09183589294749,51.88256805750911,NaN,NaN,NaN,NaN,NaN,NaN,0.4612177390563844,0.5772455860493224,0.11602784699293801,67.3170731707317,88.03836427289103,-19140778,101056444.57132149,27.605138655720733,16.090198978838586,16.413851973781302,100,0
